url_list,movie_names,kr_movie_names,director_list,main_actor_list,ntz_score_list,ntz_count_list,running_time_list
/movie/bi/mi/basic.nhn?code=62351,리틀 맨,리틀 맨,키넌 아이버리 웨이언스,"마론 웨이언스, 린든 포코, 가브리엘 피멘탈",-,-,90
/movie/bi/mi/basic.nhn?code=51447,잘 알지도 못하면서,잘 알지도 못하면서,홍상수,"김태우, 엄지원, 고현정",7.83,768,126
/movie/bi/mi/basic.nhn?code=42847,서레너티,세레니티,조스 웨던,"나단 필리온, 지나 토레스",-,-,119
/movie/bi/mi/basic.nhn?code=38883,내셔널 트레져,내셔널 트레져,존 터틀타웁,니콜라스 케이지,7.83,1320,130
/movie/bi/mi/basic.nhn?code=40743,하우스 오브 왁스,하우스 오브 왁스,자움 콜렛 세라,"엘리샤 커스버트, 채드 마이클 머레이",7.84,1646,112
/movie/bi/mi/basic.nhn?code=33795,도니 다코,도니 다코,리차드 켈리,제이크 질렌할,7.33,516,112
/movie/bi/mi/basic.nhn?code=36415,싱글즈,싱글즈,권칠인,"장진영, 이범수, 엄정화",8.11,509,110
/movie/bi/mi/basic.nhn?code=65724,오스트레일리아,오스트레일리아,바즈 루어만,"휴 잭맨, 니콜 키드먼",7.8,1758,165
/movie/bi/mi/basic.nhn?code=65007,내 남자의 아내도 좋아,내 남자의 아내도 좋아,우디 앨런,"하비에르 바르뎀, 페넬로페 크루즈, 스칼렛 요한슨",7.74,819,96
/movie/bi/mi/basic.nhn?code=42117,007 제21탄 - 카지노 로얄,007 카지노 로얄,마틴 캠벨,"다니엘 크레이그, 에바 그린",8.07,2617,145
/movie/bi/mi/basic.nhn?code=66625,죽어도 해피 엔딩,죽어도 해피 엔딩,강경훈,"예지원, 임원희",7.84,1484,94
/movie/bi/mi/basic.nhn?code=39680,피와 뼈,피와 뼈,최양일,기타노 다케시,7.89,487,140
/movie/bi/mi/basic.nhn?code=43507,린다 린다 린다,린다 린다 린다,야마시타 노부히로,"배두나, 카시이 유우, 마에다 아키",7.83,633,114
/movie/bi/mi/basic.nhn?code=70453,좀비랜드,좀비랜드,루벤 플레셔,"우디 해럴슨, 제시 아이젠버그, 엠마 스톤",-,-,88
/movie/bi/mi/basic.nhn?code=61706,데스 센텐스,데스 센텐스,제임스 완,"케빈 베이컨, 가렛 헤드룬드",7.85,1320,105
/movie/bi/mi/basic.nhn?code=61433,잃어버린 세계를 찾아서,잃어버린 세계를 찾아서,에릭 브레빅,"브렌든 프레이저, 조쉬 허처슨",7.83,3016,92
/movie/bi/mi/basic.nhn?code=65642,에반 올마이티,에반 올마이티,톰 새디악,"스티브 카렐, 모건 프리먼",7.97,2247,95
/movie/bi/mi/basic.nhn?code=45033,원피스 극장판 7기 - 기계태엽성의 메카 거병,원피스 - 기계태엽성의 메카거병,우다 코노스케,"타나카 마유미, 야마구치 캇페이, 나카이 카즈야",7.81,351,94
/movie/bi/mi/basic.nhn?code=64185,님은 먼곳에,님은 먼곳에,이준익,"수애, 정진영, 정경호",7.83,4662,126
/movie/bi/mi/basic.nhn?code=40033,혈의 누,혈의 누,김대승,"차승원, 박용우, 지성",7.93,3167,119
/movie/bi/mi/basic.nhn?code=55872,조용한 세상,조용한 세상,조의석,"김상경, 박용우, 한보배",7.77,1336,107
/movie/bi/mi/basic.nhn?code=38271,유로트립,유로트립,제프 샤퍼,"스콧 메크로위즈, 제이콥 피츠, 미셸 트라첸버그",-,-,96
/movie/bi/mi/basic.nhn?code=65721,명장,명장,"진가신, 엽위민","이연걸, 유덕화, 금성무",7.78,1648,126
/movie/bi/mi/basic.nhn?code=45979,지.아이.조 - 전쟁의 서막,지.아이.조 - 전쟁의 서막,스티븐 소머즈,"채닝 테이텀, 데니스 퀘이드, 이병헌",7.65,6024,118
/movie/bi/mi/basic.nhn?code=36398,스캔들 - 조선남녀상열지사,스캔들 - 조선남녀상열지사,이재용,"배용준, 이미숙, 전도연",7.92,807,120
/movie/bi/mi/basic.nhn?code=50098,미러,미러,알렉산드르 아야,"키퍼 서덜랜드, 폴라 패튼",7.62,1055,110
/movie/bi/mi/basic.nhn?code=69299,고고70,고고70,최호,"조승우, 신민아, 차승우",8.03,1627,118
/movie/bi/mi/basic.nhn?code=39378,댄서의 순정,댄서의 순정,박영훈,"문근영, 박건형",7.84,2841,110
/movie/bi/mi/basic.nhn?code=38247,사과,사과,강이관,"문소리, 김태우, 이선균",7.9,587,118
/movie/bi/mi/basic.nhn?code=65433,열한번째 엄마,열한번째 엄마,김진성,"김혜수, 김영찬",7.95,1242,104
/movie/bi/mi/basic.nhn?code=65968,킹덤,킹덤,피터 버그,"제이미 폭스, 크리스 쿠퍼, 제니퍼 가너",7.8,1139,109
/movie/bi/mi/basic.nhn?code=54254,손님은 왕이다,손님은 왕이다,오기현,"성지루, 동방우, 성현아",7.86,1522,104
/movie/bi/mi/basic.nhn?code=65676,아들,아들,장진,"차승원, 류덕환, 김지영",7.86,1848,103
/movie/bi/mi/basic.nhn?code=42506,전차남 - 극장판,전차남,무라카미 쇼스케,"야마다 타카유키, 나카타니 미키",7.81,890,100
/movie/bi/mi/basic.nhn?code=33158,멀홀랜드 드라이브,멀홀랜드 드라이브,데이빗 린치,"나오미 왓츠, 로라 해링",7.51,853,147
/movie/bi/mi/basic.nhn?code=42547,싸움의 기술,싸움의 기술,신한솔,"백윤식, 재희",7.93,3569,95
/movie/bi/mi/basic.nhn?code=47701,마더,마더,봉준호,"김혜자, 원빈",8.15,10172,128
/movie/bi/mi/basic.nhn?code=38605,썸,썸,장윤현,"고수, 송지효",7.67,1202,118
/movie/bi/mi/basic.nhn?code=40322,날 미치게 하는 남자,날 미치게 하는 남자,"바비 패럴리, 피터 패럴리","드류 베리모어, 지미 펄론",7.72,643,102
/movie/bi/mi/basic.nhn?code=39569,디 워,디 워,심형래,"제이슨 베어, 아만다 브룩스, 크레이그 로빈슨",7.54,44701,90
/movie/bi/mi/basic.nhn?code=65068,겟 스마트,겟 스마트,피터 시걸,"스티브 카렐, 앤 해서웨이",7.73,1216,110
/movie/bi/mi/basic.nhn?code=49336,판의 미로 - 오필리아와 세 개의 열쇠,판의 미로 - 오필리아와 세 개의 열쇠,기예르모 델 토로,"이바나 바쿠에로, 더그 존스",7.91,7302,119
/movie/bi/mi/basic.nhn?code=56252,미스 포터,미스 포터,크리스 누난,"르네 젤위거, 이완 맥그리거",7.87,872,92
/movie/bi/mi/basic.nhn?code=41363,박수칠 때 떠나라,박수칠 때 떠나라,장진,"차승원, 신하균",7.77,3827,115
/movie/bi/mi/basic.nhn?code=32680,갱스 오브 뉴욕,갱스 오브 뉴욕,마틴 스콜세지,"레오나르도 디카프리오, 다니엘 데이 루이스, 카메론 디아즈",7.95,621,164
/movie/bi/mi/basic.nhn?code=49727,2012,2012,롤랜드 에머리히,"존 쿠삭, 아만다 피트, 치웨텔 에지오포",7.61,12170,157
/movie/bi/mi/basic.nhn?code=65674,"좋은 놈, 나쁜 놈, 이상한 놈","좋은 놈, 나쁜 놈, 이상한 놈",김지운,"송강호, 이병헌, 정우성",7.74,19852,139
/movie/bi/mi/basic.nhn?code=66104,데드 싸일런스,데드 사일런스,제임스 완,"마이클 페어먼, 앰버 발레타, 도니 월버그",-,-,90
/movie/bi/mi/basic.nhn?code=45397,로맨틱 아일랜드,로맨틱 아일랜드,강철우,"이선균, 이수경, 이민기",7.8,883,107
/movie/bi/mi/basic.nhn?code=68204,크리스마스 캐롤,크리스마스 캐롤,로버트 저메키스,"짐 캐리, 콜린 퍼스, 게리 올드만",8.22,1486,96
/movie/bi/mi/basic.nhn?code=30270,반딧불의 묘,반딧불이의 묘,다카하타 이사오,"타츠미 츠토무, 시라이시 아야노, 시노하라 요시코",6.62,2710,89
/movie/bi/mi/basic.nhn?code=19150,나 홀로 집에 3,나 홀로 집에 3,라자 고스넬,"알렉스 D. 린즈, 오렉 크루파, 하빌랜드 모리스",7.99,1010,102
/movie/bi/mi/basic.nhn?code=45921,차우,차우,신정원,"엄태웅, 정유미, 장항선",7.58,6826,121
/movie/bi/mi/basic.nhn?code=40098,미스터 소크라테스,미스터 소크라테스,최진원,"김래원, 강신일, 이종혁",7.78,1980,109
/movie/bi/mi/basic.nhn?code=38880,뻔뻔한 딕 &amp; 제인,뻔뻔한 딕 &amp; 제인,딘 패리소트,"짐 캐리, 티아 레오니",7.68,1431,90
/movie/bi/mi/basic.nhn?code=44655,크로우즈 제로,크로우즈 제로,미이케 다카시,"오구리 슌, 야베 쿄스케, 쿠로키 메이사",7.68,1834,129
/movie/bi/mi/basic.nhn?code=36342,28일 후,28일 후,대니 보일,"킬리언 머피, 나오미 해리스, 크리스토퍼 에클리스턴",7.91,2213,113
/movie/bi/mi/basic.nhn?code=40882,야수,야수,김성수,"권상우, 유지태",7.67,4133,124
/movie/bi/mi/basic.nhn?code=49475,트랜스포터 - 라스트 미션,트랜스포터 - 라스트 미션,올리비에 메가턴,"제이슨 스타뎀, 나탈리아 루다코바",7.6,2275,103
/movie/bi/mi/basic.nhn?code=37757,사마리아,사마리아,김기덕,"이얼, 곽지민, 서민정",7.01,991,95
/movie/bi/mi/basic.nhn?code=68616,내 사랑,내 사랑,이한,"감우성, 최강희, 엄태웅",7.74,2798,111
/movie/bi/mi/basic.nhn?code=37770,내 남자의 로맨스,내 남자의 로맨스,박제현,"김정은, 김상경, 오승현",7.67,943,112
/movie/bi/mi/basic.nhn?code=45889,순정만화,순정만화,류장하,"유지태, 이연희, 채정안",7.83,3962,113
/movie/bi/mi/basic.nhn?code=63110,더 퀸,더 퀸,스티븐 프리어스,헬렌 미렌,7.74,520,102
/movie/bi/mi/basic.nhn?code=43995,엑스맨 - 최후의 전쟁,엑스맨 - 최후의 전쟁,브렛 래트너,"휴 잭맨, 할리 베리, 이안 맥켈런",7.48,2325,103
/movie/bi/mi/basic.nhn?code=40603,활,활,김기덕,"전성환, 한여름, 서지석",7.11,639,88
/movie/bi/mi/basic.nhn?code=66939,도쿄!,도쿄!,"봉준호, 레오 카락스, 미셸 공드리","아오이 유우, 카가와 테루유키, 다케나카 나오토",7.71,586,111
/movie/bi/mi/basic.nhn?code=18811,에이리언 4,에이리언 4,장-피에르 주네,"시고니 위버, 위노나 라이더",7.95,685,108
/movie/bi/mi/basic.nhn?code=32580,맨 인 블랙 2,맨 인 블랙 2,베리 소넨필드,"토미 리 존스, 윌 스미스",7.7,568,88
/movie/bi/mi/basic.nhn?code=38851,더 독,더 독,루이스 리터리어,"이연걸, 모건 프리먼",7.7,1234,100
/movie/bi/mi/basic.nhn?code=64163,뜨거운 녀석들,뜨거운 녀석들,에드가 라이트,"사이먼 페그, 닉 프로스트",7.74,1845,120
/movie/bi/mi/basic.nhn?code=61879,어느날 갑자기 세번째 이야기 - D-day,어느날 갑자기 세번째 이야기 - D-day,김은경,"김리나, 이은성, 유호린",7.68,624,92
/movie/bi/mi/basic.nhn?code=45321,해운대,해운대,윤제균,"설경구, 하지원, 박중훈",7.46,25869,120
/movie/bi/mi/basic.nhn?code=68060,마이 뉴 파트너,마이 뉴 파트너,김종현,"안성기, 조한선",7.5,1077,110
/movie/bi/mi/basic.nhn?code=37716,어디선가 누군가에 무슨 일이 생기면 틀림없이 나타난다 홍반장,어디선가 누군가에 무슨 일이 생기면 틀림없이 나타난다 홍반장,강석범,"김주혁, 엄정화, 김가연",8.04,837,108
/movie/bi/mi/basic.nhn?code=45938,퍼블릭 에너미,퍼블릭 에너미,마이클 만,"크리스찬 베일, 조니 뎁",7.53,3012,140
/movie/bi/mi/basic.nhn?code=37376,언더월드,언더월드,렌 와이즈먼,"케이트 베킨세일, 스코트 스피드먼",7.78,674,119
/movie/bi/mi/basic.nhn?code=65112,위 오운 더 나잇,위 오운 더 나잇,제임스 그레이,"마크 월버그, 호아킨 피닉스",7.59,616,116
/movie/bi/mi/basic.nhn?code=44923,섹스 앤 더 시티,섹스 앤 더 시티,마이클 패트릭 킹,"사라 제시카 파커, 킴 캐트럴, 신시아 닉슨",7.72,1237,143
/movie/bi/mi/basic.nhn?code=69023,멋진 하루,멋진 하루,이윤기,"전도연, 하정우",8.19,2752,123
/movie/bi/mi/basic.nhn?code=66507,스테이트 오브 플레이,스테이트 오브 플레이,케빈 맥도널드,"러셀 크로우, 레이첼 맥아덤즈, 벤 애플렉",7.58,720,127
/movie/bi/mi/basic.nhn?code=63908,러브 &amp; 트러블,러브 &amp; 트러블,알렉 커시시언,"브리트니 머피, 산티아고 카브레라, 매튜 리즈",7.65,799,90
/movie/bi/mi/basic.nhn?code=65067,헨젤과 그레텔,헨젤과 그레텔,임필성,"천정명, 은원재, 심은경",7.73,1831,116
/movie/bi/mi/basic.nhn?code=29848,한니발,한니발,리들리 스콧,"안소니 홉킨스, 줄리안 무어",7.65,723,132
/movie/bi/mi/basic.nhn?code=52051,나비효과 3 - 레버레이션,나비효과: 레버레이션,세스 그로스먼,"크리스 카맥, 레이첼 마이너, 멜리사 존스",7.29,574,90
/movie/bi/mi/basic.nhn?code=61485,쏜다,쏜다,박정우,"감우성, 김수로, 강성진",7.74,1621,118
/movie/bi/mi/basic.nhn?code=68333,브레이브 원,브레이브 원,닐 조던,"조디 포스터, 나빈 앤드류스",7.57,750,122
/movie/bi/mi/basic.nhn?code=37930,투 가이즈,투 가이즈,박헌수,"박중훈, 차태현",7.8,1021,116
/movie/bi/mi/basic.nhn?code=64995,1408,1408,미카엘 하프스트롬,"존 쿠삭, 사무엘 L. 잭슨",7.74,3471,94
/movie/bi/mi/basic.nhn?code=43511,당신이 그녀라면,당신이 그녀라면,커티스 핸슨,"카메론 디아즈, 토니 콜렛, 셜리 맥클레인",7.7,411,130
/movie/bi/mi/basic.nhn?code=38699,세상의 중심에서 사랑을 외치다,세상의 중심에서 사랑을 외치다,유키사다 이사오,"오오사와 타카오, 시바사키 코우, 나가사와 마사미",7.72,2828,138
/movie/bi/mi/basic.nhn?code=62640,허니와 클로버,허니와 클로버,타카타 마사히로,"아오이 유우, 사쿠라이 쇼",7.54,1064,115
/movie/bi/mi/basic.nhn?code=36044,트랜스포터,트랜스포터,원규,"제이슨 스타뎀, 서기",7.61,544,92
/movie/bi/mi/basic.nhn?code=39359,스팀보이,스팀보이,"다카기 신지, 오토모 가츠히로","코다마 키요시, 코니시 마나미",7.48,427,125
/movie/bi/mi/basic.nhn?code=68046,무방비 도시,무방비 도시,이상기,"김명민, 손예진, 김해숙",7.55,4220,112
/movie/bi/mi/basic.nhn?code=36679,데스티네이션 2,데스티네이션 2,데이비드 R. 엘리스,"알리 라터, A.J.쿡, 마이클 랜디스",7.54,904,90
/movie/bi/mi/basic.nhn?code=62174,어느 멋진 순간,어느 멋진 순간,리들리 스콧,"러셀 크로우, 마리옹 꼬띠아르",7.77,482,117
/movie/bi/mi/basic.nhn?code=31465,배틀 로얄,배틀로얄,후카사쿠 킨지,"기타노 다케시, 후지와라 타츠야, 마에다 아키",7.43,1609,114
/movie/bi/mi/basic.nhn?code=39756,조폭 마누라 3,조폭 마누라 3,조진규,"서기, 이범수",7.54,2412,115
/movie/bi/mi/basic.nhn?code=39469,새벽의 황당한 저주,새벽의 황당한 저주,에드가 라이트,"사이먼 페그, 케이트 애쉬필드, 닉 프로스트",-,-,94
/movie/bi/mi/basic.nhn?code=70016,나는 갈매기,나는 갈매기,권상준,"이대호, 강민호, 조성환",7.72,716,85
/movie/bi/mi/basic.nhn?code=43510,플라이트플랜,플라이트플랜,로베르트 슈벤트케,조디 포스터,7.66,2174,98
/movie/bi/mi/basic.nhn?code=67075,스피드 레이서,스피드 레이서,"릴리 워쇼스키, 라나 워쇼스키","에밀 허쉬, 크리스티나 리치, 존 굿맨",7.54,4412,135
/movie/bi/mi/basic.nhn?code=37837,페이첵,페이첵,오우삼,"벤 애플렉, 아론 에크하트, 우마 서먼",7.7,779,119
/movie/bi/mi/basic.nhn?code=51871,집행자,집행자,최진호,"조재현, 윤계상, 박인환",7.5,1687,97
/movie/bi/mi/basic.nhn?code=44902,좋아해,좋아해,이시카와 히로시,"미야자키 아오이, 에이타, 나가사쿠 히로미",7.53,467,103
/movie/bi/mi/basic.nhn?code=66793,척 앤 래리,척 앤 래리,데니스 듀간,"아담 샌들러, 케빈 제임스, 제시카 비엘",7.58,355,115
/movie/bi/mi/basic.nhn?code=56038,열혈남아,열혈남아,이정범,"설경구, 조한선, 나문희",7.71,1421,118
/movie/bi/mi/basic.nhn?code=39471,언더월드 2 - 에볼루션,언더월드 2 - 에볼루션,렌 와이즈먼,"케이트 베킨세일, 스코트 스피드먼",7.56,1060,106
/movie/bi/mi/basic.nhn?code=43158,엘리자베스타운,엘리자베스타운,카메론 크로우,"올랜도 블룸, 커스틴 던스트, 수잔 서랜든",7.77,601,123
/movie/bi/mi/basic.nhn?code=55682,천년학,천년학,임권택,"조재현, 오정해",7.57,414,106
/movie/bi/mi/basic.nhn?code=34569,청연,청연,윤종찬,"장진영, 김주혁",7.59,2762,133
/movie/bi/mi/basic.nhn?code=44898,플래닛 테러,플래닛 테러,로버트 로드리게즈,"로즈 맥고완, 프레디 로드리게스",7.59,1074,105
/movie/bi/mi/basic.nhn?code=65649,권순분 여사 납치사건,권순분 여사 납치사건,김상진,"나문희, 강성진, 유해진",7.49,2379,118
/movie/bi/mi/basic.nhn?code=52526,9: 나인,9: 나인,쉐인 액커,"일라이저 우드, 존 C. 레일리, 제니퍼 코넬리",7.74,1089,80
/movie/bi/mi/basic.nhn?code=50621,박물관이 살아있다 2,박물관이 살아있다 2,숀 레비,"벤 스틸러, 에이미 아담스, 오웬 윌슨",7.46,2815,104
/movie/bi/mi/basic.nhn?code=39482,공공의 적 2,공공의 적 2,강우석,"설경구, 정준호",7.49,2647,148
/movie/bi/mi/basic.nhn?code=61877,어느날 갑자기 첫번째 이야기 - 2월 29일,어느날 갑자기 첫번째 이야기 - 2월 29일,정종훈,"박은혜, 임호",7.39,585,91
/movie/bi/mi/basic.nhn?code=56325,제9중대,제9중대,표도르 본다르추크,"표도르 본다르추크, 알렉세이 차도프",7.58,517,130
/movie/bi/mi/basic.nhn?code=37919,늑대의 유혹,늑대의 유혹,김태균,"조한선, 강동원, 이청아",7.69,7057,113
/movie/bi/mi/basic.nhn?code=40134,광식이 동생 광태,광식이 동생 광태,김현석,"김주혁, 봉태규, 이요원",7.79,2177,104
/movie/bi/mi/basic.nhn?code=45118,잔혹한 출근,잔혹한 출근,김태윤,김수로,7.54,1746,108
/movie/bi/mi/basic.nhn?code=58085,거룩한 계보,거룩한 계보,장진,"정재영, 정준호, 류승룡",7.53,3883,126
/movie/bi/mi/basic.nhn?code=40140,셔터,셔터,"반종 피산다나쿤, 팍품 웡품","아난다 에버링엄, 나타위라눗 통미, 아치타 시카마나",7.53,2096,96
/movie/bi/mi/basic.nhn?code=61428,거침없이 쏴라! 슛 뎀 업,거침없이 쏴라! 슛 뎀 업,마이클 데이비스,"클라이브 오웬, 폴 지아마티, 모니카 벨루치",7.6,993,86
/movie/bi/mi/basic.nhn?code=45976,달콤한 거짓말,달콤한 거짓말,정정화,"박진희, 조한선, 이기우",7.55,1520,113
/movie/bi/mi/basic.nhn?code=62727,행복,행복,허진호,"황정민, 임수정",7.88,3730,124
/movie/bi/mi/basic.nhn?code=40035,호스티지,호스티지,플로렝 에밀리오 시리,브루스 윌리스,7.64,946,113
/movie/bi/mi/basic.nhn?code=52074,파주,파주,박찬옥,"이선균, 서우",7.19,1312,111
/movie/bi/mi/basic.nhn?code=31901,임포스터,임포스터,게리 플레더,"게리 시나이즈, 매들린 스토우, 빈센트 도노프리오",7.63,551,95
/movie/bi/mi/basic.nhn?code=44920,그는 당신에게 반하지 않았다,그는 당신에게 반하지 않았다,켄 콰피스,"벤 애플렉, 제니퍼 애니스톤, 드류 베리모어",7.8,2498,129
/movie/bi/mi/basic.nhn?code=53825,레지던트 이블 3 - 인류의 멸망,레지던트 이블 3 - 인류의 멸망,러셀 멀케이,밀라 요보비치,7.47,2463,94
